,authorMeta/fans,authorMeta/following,authorMeta/verified,authorMeta/video,commentCount,createTimeISO,diggCount,playCount,shareCount,text,videoMeta/duration,sentiment,we_count,them_count
115,279400,9,False,61,47500,2021-09-09T08:11:36.000Z,7300000,55400000,109100,OH NO… #fyp #fypシ #foryoupage #meme #memes #edit #edits #darthvader #starwars #starwarsmemes #elevator,12,"{'label': 'negative', 'score': 0.6082056164741516}",0,0
116,4100000,203,False,1705,11300,2021-08-14T05:50:40.000Z,7100000,31400000,15600,BEHIND THE SCENES OF MY VIRAL VIDEO  #greenscreenvideo #PepsiApplePieChallenge #StyleSnap #PerfectMarcJacobs #foryou #memes #viral #trending #howto,21,"{'label': 'neutral', 'score': 0.5184532999992371}",0,0
117,2400000,78,True,12,95900,2021-02-17T19:55:28.000Z,7100000,44900000,1400000,When you meet up with the squad in Konoha! #animation #art #snl #yeet #naruto #anime #animememes #memes #animationmeme #meme,15,"{'label': 'neutral', 'score': 0.5874608755111694}",0,0
118,142200,303,False,92,79400,2021-06-24T10:17:12.000Z,7000000,29300000,282600,cat turned on creative mode #cat #memes #cursed,9,"{'label': 'negative', 'score': 0.645721971988678}",0,0
119,10600000,23,True,820,47800,2020-04-10T11:35:24.000Z,6900000,44300000,499900,Don’t touch his no-no square lol #memes #comedy #funny #funnymoments #humour #virtualreality #vr #gaming #meme #vrgame,14,"{'label': 'neutral', 'score': 0.4909898042678833}",1,0
120,4000000,69,False,1162,14800,2022-05-18T16:19:40.000Z,6300000,71400000,22400,Was so ready for this! @dbekbusina #picnic #alfresco #spoons #starving #lickinglips #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,23,"{'label': 'positive', 'score': 0.8785325288772583}",2,0
121,286700,939,False,395,84100,2021-04-26T18:34:31.000Z,5900000,31700000,166900,#stitch with @processor.prod part 1 #albumcover #fypシ #fyp #xyzbca #foryoupage #tiktoksa #tiktoksouthafrica #viral #funny #funnymemes #meme #4u #a#ha,59,"{'label': 'neutral', 'score': 0.7361599802970886}",0,0
122,4000000,69,False,1162,48800,2022-05-31T12:14:24.000Z,4900000,42000000,319700,And I never ate another bagel  @Jillz #bagels #motherinlaw #creamcheese #breakfast #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,30,"{'label': 'positive', 'score': 0.5431718230247498}",1,0
123,4000000,69,False,1162,9886,2022-06-05T15:08:09.000Z,4100000,32800000,25900,Well that’s our Hotel gone up!  @dorian_ds #spinningseesaw #beach #hotel #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,14,"{'label': 'positive', 'score': 0.7655621767044067}",2,0
124,4000000,69,False,1162,56200,2022-06-13T16:01:23.000Z,4000000,32500000,94400,I saw my opportunity and I took it!  @Bing.classmate #dessert #pudding #cake #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,43,"{'label': 'positive', 'score': 0.9311862587928772}",1,0
125,722400,235,False,1570,34600,2021-07-10T14:54:57.000Z,4000000,15700000,50700,*regrets everything* #cat #cats #cattok #funnymemes #facts,10,"{'label': 'neutral', 'score': 0.5361586809158325}",0,0
126,101800,5,False,114,38900,2022-06-06T18:06:45.000Z,3700000,25100000,121400,Maling Ikan No Jutsu#ninjacat #opening #naruto #ninja #shinobi #challenge #cats #memestiktok #kanaboonshillhouette #catmeme #funnymoments #cat #catfunny #catfunnyvideos #collab #narutoshippuden #funnymemes #funnycat #kucinglucu #kucingtiktok #anime #fyp #foryou #foryoupage #fypシ,65,"{'label': 'neutral', 'score': 0.7414814233779907}",0,0
127,4000000,69,False,1162,29800,2022-06-08T12:21:41.000Z,3200000,28600000,252500,What the duck!  @Safiya #petducks #quack #queeftok #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,26,"{'label': 'neutral', 'score': 0.4325236678123474}",1,0
128,382700,3922,False,284,40000,2021-05-07T18:23:32.000Z,3000000,15300000,83000,Your 1st @ mom is like this  #minecraft #memes #funnymemes #gaming #haventseen #vibes #funny #comida #viral #tiktok #foryou #fyp #fypシ,53,"{'label': 'positive', 'score': 0.6713477969169617}",1,0
129,4000000,69,False,1162,14500,2022-06-04T17:28:40.000Z,2800000,25600000,33700,One of them took my hat!  @mouse #siteseeing #birdwatching #chickens #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,22,"{'label': 'negative', 'score': 0.45812666416168213}",2,1
130,14100,636,False,123,11700,2022-06-09T20:00:34.000Z,2700000,18500000,25400,Brooo  #funny #hilarious #meme #memes #funnyvideo # #funnymemes #funnyvideos #hilariousmemes #lowqualitymemes #lowquality #fyp #foryou #foryoupage #viral #blowthisup,6,"{'label': 'positive', 'score': 0.7584409117698669}",2,0
131,159500,143,False,319,16100,2021-05-13T12:20:05.000Z,2600000,15600000,22200,LMAO  wait until the end..  @stephalubart #funny #funnymemes #memes #meme #funnyvideos #darkhumour #comedy #lol #joke #hilarious #kids #art #shrek,20,"{'label': 'positive', 'score': 0.8835411071777344}",2,0
132,1000000,22,False,118,15100,2020-07-18T12:57:04.000Z,2400000,46400000,20700,The sound effects tho  I tried  How would you use them?DUET with me on this one  #foryou #funny #education #foryoupage #funnymemes #funnyscience,15,"{'label': 'neutral', 'score': 0.5444108843803406}",1,1
133,4000000,69,False,1162,18600,2022-06-18T17:05:24.000Z,2400000,16200000,44600,I will never psychologically recover from this￼  @bammytrothers #auntjokes #chased #hereditary #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,28,"{'label': 'negative', 'score': 0.7147991061210632}",1,0
134,533600,0,False,136,5238,2022-02-14T15:27:33.000Z,2300000,23800000,24100,#funnymemes #meme #memes #viral #fyp #funny #funnyvideo #humor #fypp #fypシ #fy #lars_b_meme #joke #trynottolaugh,13,"{'label': 'positive', 'score': 0.762744665145874}",0,0
135,257100,70,False,91,31200,2019-04-23T07:07:20.000Z,2300000,8000000,208300,YOU GIRLS ARE BEAUTIFUL #foryou #funny #meme #comedy #dankmemes #foryoupage #funnymemes #dank,59,"{'label': 'positive', 'score': 0.9582181572914124}",0,0
136,7596,195,False,18,6879,2021-08-13T19:52:43.000Z,2200000,15700000,20600,I’m no architect but I think I’m qualified enough to say this is a design flaw  #funny #tiktokcomedy #tiktok #tiktokvideo #tiktokviral #funnymemes,10,"{'label': 'neutral', 'score': 0.4483170807361603}",0,0
137,308700,818,False,1339,13600,2022-07-06T20:27:46.000Z,2200000,12300000,53000,Funny memes  #fyp #foryoupage #over30s #comedy #funny #funnymemes #PrimarkSummerUp #ITriedItIPrimedIt,56,"{'label': 'positive', 'score': 0.7772143483161926}",0,0
138,4000000,69,False,1162,8084,2022-06-11T17:41:55.000Z,2200000,16600000,25400,Little guy used up all his energy on his smile  @Aannn #monkey #kingjulian #smile #banana #pov #awkward #uncomfortable #comedy #humour #fyp #funny #memes #wow #comedy #introvert #funnymemes #niallmacmillan,18,"{'label': 'neutral', 'score': 0.45517122745513916}",2,0
139,301900,144,False,1235,16000,2022-07-11T18:35:31.000Z,2100000,16100000,46400,#PrimeDayDreamDeals #fyp #fypシ #fypage #fypシ゚viral #fup #fupシ #fupage #foryou #foryoupage #foru #forupage #funny #funnyvideos #funnymoments #funnymemes #meme #memes #memestiktok #dailymemes #foodie #foodtiktok #food #friends #dogs #dogsoftiktok #cat #catsoftiktok #fu #lol #xyzbca #lmao,23,"{'label': 'positive', 'score': 0.5719419717788696}",0,0
140,8000000,69,True,147,214600,2020-09-05T23:27:18.000Z,19400000,169500000,433300,Our WHOLE Zoom class pranked our teacher  (she was so confused!!) #foryou #foryoupage #fyp #tiktok #viral #funny #trend #trending #funny #lol,14,"{'label': 'positive', 'score': 0.4746152460575104}",2,0
141,5400000,150,True,294,70500,2021-10-26T12:27:38.000Z,14200000,81500000,441200,My Dad’s got a point…  #dad #fyp #foryoupage #xyzbca #dadsoftiktok #lol #viral #viralvideo #viralpost #lmao #rofl,37,"{'label': 'positive', 'score': 0.716029167175293}",0,0
142,8000000,69,True,147,59900,2019-10-04T22:51:14.000Z,12500000,133200000,707400,The last guy tho  #lol #funny #foryou #foryoupage #fail #meme #relatable #crazy #wow #haha,18,"{'label': 'positive', 'score': 0.8946304321289062}",0,0
143,5800000,3,False,395,67300,2021-05-02T16:27:46.000Z,11800000,51700000,150000,Can you guess what happened next @montyydm_t.v @devthatman @k.lala104 AMOSC:Montyy_tuk Devon0607 #fyp #mom #prank #funny #lol,19,"{'label': 'neutral', 'score': 0.7484105825424194}",0,0
144,5800000,2775,True,670,100900,2019-03-01T04:48:20.000Z,11600000,149500000,1200000,Teaching Granny Meme Songs  #foryou #comedy #dametucosita #fox #gmoney #music #meme #lol,13,"{'label': 'neutral', 'score': 0.6081758141517639}",1,0
145,10800000,195,True,670,14400,2020-01-14T17:16:04.000Z,10300000,116300000,40900,Always Trust a Magician...✂️ - His Face was like  w/@goubtube @geo_kerr #magic #trick #viral #funny #wizard #how #lol #foryou #comedy #wow,22,"{'label': 'positive', 'score': 0.872257649898529}",1,0
146,166300,310,False,450,171800,2022-01-17T09:32:51.000Z,9700000,66900000,657200,#fyp #lol #lmao #lmfao #seatbeltprank #hilarious,90,"{'label': 'neutral', 'score': 0.35871610045433044}",1,0
147,487600,586,False,508,95100,2021-12-17T18:23:23.000Z,8800000,83500000,60300,#asmr #asmrsounds #window #marketing #lol,23,"{'label': 'neutral', 'score': 0.7887691259384155}",0,0
148,7900000,1436,False,2447,35800,2021-10-02T22:01:30.000Z,8800000,78000000,111600,I get bamboozled by the cheese of truth #comedy #lol #funny,14,"{'label': 'neutral', 'score': 0.3958909511566162}",0,0
149,4900000,14,False,699,20500,2021-11-13T19:32:48.000Z,8800000,49600000,29900,"Yes, microwaved is acceptable. #comedy #funny #funnyvideos #fyp #foryou #viral #wow #lol",73,"{'label': 'positive', 'score': 0.8133032321929932}",0,0
150,5300000,65,True,642,17900,2020-04-02T16:05:22.000Z,8600000,221100000,403700,I tried this trick and it works too. haha  @bangenergy  @bangenergy.ceo   #BangEnergy #sponsor #ukcomedy #uktalent #prank #pranks #lol,15,"{'label': 'positive', 'score': 0.9354431629180908}",0,0
151,241700,301,False,155,72100,2020-11-21T06:29:25.000Z,8500000,35600000,191400,Yall my friend dumb ☠️ @chrisporterjr038 #fyp #fypシ #foryou #PajamaJam #makeitmini #NoNuanceNovember #WorkingAtHome #arianagrande #pov #viral #lol,8,"{'label': 'negative', 'score': 0.7667692303657532}",0,0
152,4100000,203,False,1705,83000,2021-09-18T22:57:55.000Z,8400000,54700000,199300,This is the first running/screaming video that inspired all my others  Follow for more  #yeahthatgreenville #greenvillesc #greenville #parkour #perfectlycutscreams #scream #yell #yelling #falling #run #running #funny #meme #memes #viral #trending #TeamUSATryout #IDeserveTuitionContest #ZFlipClackdown #lol #memesdaily #tiktok,8,"{'label': 'positive', 'score': 0.9115903973579407}",1,0
153,8000000,69,True,147,42000,2020-04-09T00:37:19.000Z,8100000,48000000,268700,Our WHOLE Zoom class pranked our teacher  (she was so confused!!) #foryou #foryoupage #fyp #tiktok #viral #funny #trend #trending #funny #lol,15,"{'label': 'positive', 'score': 0.4746152460575104}",2,0
154,1400000,1754,False,1781,54900,2022-05-18T04:11:55.000Z,8000000,161700000,197100,#babygirl #jrt #alsetehome #fypシ #southernillinois #lol,5,"{'label': 'neutral', 'score': 0.8191526532173157}",0,0
155,603500,1404,False,495,87100,2021-05-15T15:52:52.000Z,7900000,34000000,309000,Mr fashionably late  #dachshund #dogs #wienerdog #sausagedog #lol #pets #dogsoftiktok #doxie,15,"{'label': 'neutral', 'score': 0.6584538817405701}",1,0
156,6400000,1089,True,867,46400,2021-05-31T16:13:58.000Z,7900000,69300000,633400,First time mom  #justgoforit #rockin #babytok #lol #pregnant,33,"{'label': 'positive', 'score': 0.7354257702827454}",1,0
157,807900,215,False,97,33400,2021-07-27T21:43:38.000Z,7900000,45000000,37300,#duet w/ @newhorizontwins / #beggin #fyp #foryou #foryoupage #theataris #drummer #studio #popmusic #zyxcba #ratatata #lmao #sing #viral #lol #maneskin,25,"{'label': 'neutral', 'score': 0.8019443154335022}",1,0
158,10300000,295,True,1121,118400,2021-06-10T16:59:26.000Z,7900000,47900000,405000,hahaha had to do prt 2 FAKE NAMES!!  #fyp #foryou #lol #vibes,53,"{'label': 'positive', 'score': 0.4316720962524414}",0,0
159,5400000,150,True,294,32000,2021-06-09T12:39:27.000Z,7800000,30800000,118800,Dad’s got a soft spot for the dog  #dad #dog #mum #xyzbca #fyp #foru #dadsoftiktok #prank #foryoupage #viral #viralpost #viralvideo #lilstace #lol,17,"{'label': 'positive', 'score': 0.5516000390052795}",0,0
160,5400000,150,True,294,70500,2021-10-26T12:27:38.000Z,14200000,81500000,441200,My Dad’s got a point…  #dad #fyp #foryoupage #xyzbca #dadsoftiktok #lol #viral #viralvideo #viralpost #lmao #rofl,37,"{'label': 'positive', 'score': 0.716029167175293}",0,0
161,544100,1357,False,296,40100,2020-11-17T06:02:52.000Z,11400000,59200000,35900,I swear if this flops #fyp #foryoupage #foryou #tiktok #aussie #xyzcba #makeup #lmao #viral #GrowUpWithMe #FoodTikTok (@jamescharles),57,"{'label': 'negative', 'score': 0.4968116581439972}",2,0
162,166300,310,False,450,171800,2022-01-17T09:32:51.000Z,9700000,66900000,657200,#fyp #lol #lmao #lmfao #seatbeltprank #hilarious,90,"{'label': 'neutral', 'score': 0.35871610045433044}",1,0
163,130300,47,False,12,88700,2021-02-25T18:22:36.000Z,8900000,44200000,102100,Taking a Trip #fy#fyp#viral#ice#travel#fun#lmao,22,"{'label': 'positive', 'score': 0.600195586681366}",0,0
164,807900,215,False,97,33400,2021-07-27T21:43:38.000Z,7900000,45000000,37300,#duet w/ @newhorizontwins / #beggin #fyp #foryou #foryoupage #theataris #drummer #studio #popmusic #zyxcba #ratatata #lmao #sing #viral #lol #maneskin,25,"{'label': 'neutral', 'score': 0.8019443154335022}",1,0
165,334300,0,False,10,107500,2021-01-16T17:49:59.000Z,7700000,36400000,202400,sorry #explore #fyp #ohno #meaw #cat #kitten #sorry #oops #lmao,9,"{'label': 'negative', 'score': 0.5588657855987549}",0,0
166,643700,1328,False,214,67800,2021-03-17T20:26:02.000Z,7000000,44400000,119900,#fyp #foryou #foryoupage #AirPodsJUMP #comedy #funny #lmfao #lmao #lol #omg # # # #watch #ohnochallenge #ohno #gonewrong #fail #prank,16,"{'label': 'positive', 'score': 0.6317786574363708}",0,0
167,62300,55,False,25,71200,2022-06-01T21:00:16.000Z,6900000,49400000,270000,#johnnydepp #amberheard #fyp #foryoupage #foryourpage #funny #lustig #funnyvideos #nice #funnyvideo #lol #lmao #true #truestory #justiceforjohnnydepp #justice #truth,16,"{'label': 'positive', 'score': 0.758305013179779}",4,0
168,583000,103,False,119,26200,2021-12-27T05:56:30.000Z,6800000,31100000,110700,#fyp #funny #kevinhart #lmao,48,"{'label': 'positive', 'score': 0.7118566632270813}",0,0
169,7800000,13,False,526,79800,2020-08-04T19:05:08.000Z,6500000,25200000,361700,fr #fyp #lmao,49,"{'label': 'neutral', 'score': 0.8215494155883789}",0,0
170,1200000,6,False,2875,80400,2021-12-30T16:27:50.000Z,6400000,44200000,320100,#foryou #catlover #oops #cute #haha #funny #lmao #foryoupage,8,"{'label': 'positive', 'score': 0.8516839146614075}",0,0
171,52400,0,False,35,57200,2021-10-29T15:41:55.000Z,6300000,30700000,78800,no way he said that #funny #lmao #viral #wtf #school,12,"{'label': 'negative', 'score': 0.6378164887428284}",0,0
172,82500,12,False,23,87700,2021-04-02T12:30:39.000Z,6200000,35400000,106800,#fyp #foryou #4u #foru #funny #lmao #memes,12,"{'label': 'positive', 'score': 0.6354286074638367}",0,0
173,341700,19,False,345,64400,2021-07-12T05:05:36.000Z,6200000,27500000,123000,He did it like it was nothing #foryou #fyp #fy #foryoupage #fypシ #cardib #viral #blowthisup #xyzabc #xyzbca #LMAO #rolloercoaster,8,"{'label': 'neutral', 'score': 0.6503803133964539}",0,0
174,205600,389,False,787,81000,2022-01-05T00:06:22.000Z,6100000,66100000,84600,#fyp #foryou #foryoupage #funny #viral #comedy #joke #laughwithme #lmao #lol #blowyourmind #blowthisup #dontletthisflop #react #stitch #waitforit #TiempoParaMi,15,"{'label': 'positive', 'score': 0.577710747718811}",1,0
175,83900,647,False,80,115800,2021-05-15T20:40:30.000Z,5800000,22700000,210000,#LMAO #lmaooooooo #IMDEAD #FUNN  IM SORRY,10,"{'label': 'negative', 'score': 0.6464804410934448}",0,0
176,4200000,204,False,1397,37200,2020-06-23T01:04:54.000Z,5700000,36200000,139200,I can’t wit myself Instagram;@itsoraida #lmao,15,"{'label': 'negative', 'score': 0.8375864028930664}",0,0
177,42600,2401,False,216,78400,2021-06-20T20:48:31.000Z,5600000,25700000,110500,#ladygaga #gaga #mothermonster #ladygagachallenge #ladygagavideos #live #singer #artist #foryoupage #fyp #foryou #lmao #haha #fail #trynottolaugh,23,"{'label': 'neutral', 'score': 0.691687285900116}",0,0
178,278600,332,False,757,17400,2022-02-12T22:54:49.000Z,5600000,36900000,211300,#stitch with @gavinfujjj unreal!! #stitch #fypシ #WTF #jokes #funniest #foryoupage #fyp #AlaskaAirCAREoke #crazy #lmao #fish #dogshit,15,"{'label': 'positive', 'score': 0.8809533715248108}",0,0
179,7800000,13,False,526,59400,2022-01-05T01:10:40.000Z,5500000,27700000,219400,#fyp #lmao #comedy,56,"{'label': 'neutral', 'score': 0.7388386130332947}",0,0
180,26700000,117,True,299,94700,2020-06-01T20:08:25.000Z,13800000,78500000,238900,People VS. Cartoons Ep. 4 #cartoons #comedy #humor #wholesome,58,"{'label': 'neutral', 'score': 0.6178836226463318}",0,0
181,21200000,34,True,790,132900,2021-07-21T14:56:20.000Z,13700000,118300000,362600,Android vs Apple  #mercuri_88 #littlebrother #mom #foryou #foryoupage #fyp #fypシ #funny #comedy #humor #xyzbca #apple #4u #fy #pov #trend #viral,10,"{'label': 'neutral', 'score': 0.5352920889854431}",0,0
182,285900,102,False,11,118400,2022-05-06T23:00:37.000Z,12900000,80100000,174300,El mejor video que van a ver hoy #parati #fyp #lentejas #humor,13,"{'label': 'neutral', 'score': 0.7318735122680664}",0,0
183,708000,456,False,81,78800,2021-11-10T04:48:26.000Z,11400000,74900000,240600,#fypシ #humor #fypシ゚viral,10,"{'label': 'neutral', 'score': 0.7833440899848938}",0,0
184,620500,108,False,338,311100,2021-02-20T23:39:31.000Z,10900000,82200000,679200,MICHAEL J#michaeljackson #character #parati #makeup #viral #comedy #humor #omg #foru #fyp #foryou #scared #xyzbca #colombia #susto #funny #fail,16,"{'label': 'neutral', 'score': 0.4978577196598053}",1,0
